uid,label_counter,majority_label,label_dist,label_count,entropy,example,old_label,old_labels,premise,hypothesis
10015n,"{'n': 73, 'e': 15, 'c': 12}",n,"[0.15, 0.73, 0.12]","[15, 73, 12]",1.1090551723644957,"{'uid': '10015n', 'premise': 'What am I to do with them afterwards?""', 'hypothesis': ""It is the narrator's responsibility to take care of them."", 'source': 'mnli_agree_3'}",n,"['neutral', 'neutral', 'neutral', 'contradiction', 'contradiction']","What am I to do with them afterwards?""",It is the narrator's responsibility to take care of them.
4734535884.jpg#0r1c,"{'n': 14, 'c': 86}",c,"[0.0, 0.14, 0.86]","[0, 14, 86]",0.584238811642856,"{'uid': '4734535884.jpg#0r1c', 'premise': 'A man and a woman are sitting at a table outside, next to a small flower garden.', 'hypothesis': 'The woman is having lunch with another woman.', 'source': 'snli_agree_3'}",c,"['contradiction', 'contradiction', 'neutral', 'neutral', 'contradiction']","A man and a woman are sitting at a table outside, next to a small flower garden.",The woman is having lunch with another woman.
3360582670.jpg#3r1c,"{'c': 55, 'n': 44, 'e': 1}",c,"[0.01, 0.44, 0.55]","[1, 44, 55]",1.0619584351357512,"{'uid': '3360582670.jpg#3r1c', 'premise': 'A young adolescent is jumping into a pool.', 'hypothesis': 'The child is scared to jump in the water.', 'source': 'snli_agree_3'}",c,"['contradiction', 'neutral', 'contradiction', 'contradiction', 'entailment']",A young adolescent is jumping into a pool.,The child is scared to jump in the water.
46601243.jpg#1r1c,"{'c': 70, 'n': 29, 'e': 1}",c,"[0.01, 0.29, 0.7]","[1, 29, 70]",0.9445435893262523,"{'uid': '46601243.jpg#1r1c', 'premise': 'While drinking a coupe of Red Stripe beers, a man with a gray t-shirt speaks to another man wearing a blue button up shirt.', 'hypothesis': 'While drinking beer a man is dancing with another man', 'source': 'snli_agree_3'}",c,"['contradiction', 'contradiction', 'neutral', 'contradiction', 'neutral']","While drinking a coupe of Red Stripe beers, a man with a gray t-shirt speaks to another man wearing a blue button up shirt.",While drinking beer a man is dancing with another man
3373615534.jpg#2r1e,"{'n': 63, 'e': 36, 'c': 1}",n,"[0.36, 0.63, 0.01]","[36, 63, 1]",1.016996837450545,"{'uid': '3373615534.jpg#2r1e', 'premise': 'A young girl washes an automobile.', 'hypothesis': 'The girl is outside.', 'source': 'snli_agree_3'}",n,"['entailment', 'neutral', 'neutral', 'neutral', 'entailment']",A young girl washes an automobile.,The girl is outside.
3515378674.jpg#2r1c,"{'c': 67, 'n': 33}",c,"[0.0, 0.33, 0.67]","[0, 33, 67]",0.9149263727797277,"{'uid': '3515378674.jpg#2r1c', 'premise': 'An older man indulging in a bottle of amber liquid.', 'hypothesis': 'An old man is drinking a milk shake in a cup.', 'source': 'snli_agree_3'}",c,"['contradiction', 'entailment', 'contradiction', 'neutral', 'contradiction']",An older man indulging in a bottle of amber liquid.,An old man is drinking a milk shake in a cup.
6864033895.jpg#3r1e,"{'e': 87, 'n': 13}",e,"[0.87, 0.13, 0.0]","[87, 13, 0]",0.557438185027989,"{'uid': '6864033895.jpg#3r1e', 'premise': 'A woman with a red scarf is juggling oranges.', 'hypothesis': 'A woman is performing a trick.', 'source': 'snli_agree_3'}",e,"['entailment', 'entailment', 'neutral', 'neutral', 'entailment']",A woman with a red scarf is juggling oranges.,A woman is performing a trick.
5783c,"{'c': 80, 'n': 17, 'e': 3}",c,"[0.03, 0.17, 0.8]","[3, 17, 80]",0.8438961558306425,"{'uid': '5783c', 'premise': ""The WP runs a piece inside reporting that during a church service last Sunday, Cardinal John O'Connor of New York criticized President Clinton from the pulpit for taking Catholic communion while in South Africa."", 'hypothesis': 'The WP runs a piece outside reporting ', 'source': 'mnli_agree_3'}",c,"['contradiction', 'contradiction', 'contradiction', 'entailment', 'neutral']","The WP runs a piece inside reporting that during a church service last Sunday, Cardinal John O'Connor of New York criticized President Clinton from the pulpit for taking Catholic communion while in South Africa.",The WP runs a piece outside reporting 
4812138503.jpg#0r1e,"{'e': 43, 'n': 56, 'c': 1}",n,"[0.43, 0.56, 0.01]","[43, 56, 1]",1.0584435889005643,"{'uid': '4812138503.jpg#0r1e', 'premise': 'A person with dark hair is standing on the sidewalk in front of an orange and white truck.', 'hypothesis': 'The man is standing on the sidewalk.', 'source': 'snli_agree_3'}",e,"['entailment', 'entailment', 'neutral', 'entailment', 'neutral']",A person with dark hair is standing on the sidewalk in front of an orange and white truck.,The man is standing on the sidewalk.
522n,"{'e': 51, 'n': 48, 'c': 1}",e,"[0.51, 0.48, 0.01]","[51, 48, 1]",1.0701372650231071,"{'uid': '522n', 'premise': 'All of the islands are now officially and proudly part of France, not colonies as they were for some three centuries.', 'hypothesis': 'The islands voted to join France instead of being colonies.', 'source': 'mnli_agree_3'}",n,"['neutral', 'neutral', 'entailment', 'neutral', 'entailment']","All of the islands are now officially and proudly part of France, not colonies as they were for some three centuries.",The islands voted to join France instead of being colonies.
77152c,"{'c': 56, 'n': 38, 'e': 6}",c,"[0.06, 0.38, 0.56]","[6, 38, 56]",1.2424272282706346,"{'uid': '77152c', 'premise': 'Some of the unmet needs are among people who can pay, but who are deterred from seeking a lawyer because of the uncertainty about legal fees and their fear of the profession.', 'hypothesis': 'Everyone involved has plenty of money.', 'source': 'mnli_agree_3'}",c,"['contradiction', 'contradiction', 'contradiction', 'neutral', 'neutral']","Some of the unmet needs are among people who can pay, but who are deterred from seeking a lawyer because of the uncertainty about legal fees and their fear of the profession.",Everyone involved has plenty of money.
56138c,"{'n': 59, 'e': 16, 'c': 25}",n,"[0.16, 0.59, 0.25]","[16, 59, 25]",1.3721327432075572,"{'uid': '56138c', 'premise': 'The case law is a whole body unto itself.', 'hypothesis': 'The criminal law is a whole body unto itself.', 'source': 'mnli_agree_3'}",c,"['contradiction', 'neutral', 'contradiction', 'contradiction', 'neutral']",The case law is a whole body unto itself.,The criminal law is a whole body unto itself.
4812138503.jpg#0r1n,"{'n': 46, 'c': 52, 'e': 2}",c,"[0.02, 0.46, 0.52]","[2, 46, 52]",1.1187890365551307,"{'uid': '4812138503.jpg#0r1n', 'premise': 'A person with dark hair is standing on the sidewalk in front of an orange and white truck.', 'hypothesis': 'The person gets in the white truck.', 'source': 'snli_agree_3'}",e,"['neutral', 'entailment', 'neutral', 'entailment', 'entailment']",A person with dark hair is standing on the sidewalk in front of an orange and white truck.,The person gets in the white truck.
6647902055.jpg#4r1n,"{'n': 72, 'c': 14, 'e': 14}",n,"[0.14, 0.72, 0.14]","[14, 72, 14]",1.1354508105601309,"{'uid': '6647902055.jpg#4r1n', 'premise': 'There is not an image here.', 'hypothesis': 'There is only a single color displayed instead of an image.', 'source': 'snli_agree_3'}",n,"['neutral', 'contradiction', 'neutral', 'neutral', 'contradiction']",There is not an image here.,There is only a single color displayed instead of an image.
103455e,"{'e': 52, 'c': 27, 'n': 21}",e,"[0.52, 0.21, 0.27]","[52, 21, 27]",1.4734212519736805,"{'uid': '103455e', 'premise': ""Now they're telling mothers to deny food to infants all night long once the kids are a few months old."", 'hypothesis': 'Infants are allowed to feed at night during their first months.', 'source': 'mnli_agree_3'}",c,"['entailment', 'contradiction', 'entailment', 'contradiction', 'contradiction']",Now they're telling mothers to deny food to infants all night long once the kids are a few months old.,Infants are allowed to feed at night during their first months.
20274n,"{'c': 11, 'e': 14, 'n': 75}",n,"[0.14, 0.75, 0.11]","[14, 75, 11]",1.058675004764647,"{'uid': '20274n', 'premise': ""In the summer, the Sultan's Pool, a vast outdoor amphitheatre, stages rock concerts or other big-name events."", 'hypothesis': ""Most rock concerts take place in the Sultan's Pool amphitheatre."", 'source': 'mnli_agree_3'}",n,"['neutral', 'entailment', 'neutral', 'neutral', 'entailment']","In the summer, the Sultan's Pool, a vast outdoor amphitheatre, stages rock concerts or other big-name events.",Most rock concerts take place in the Sultan's Pool amphitheatre.
5217397101.jpg#3r1c,"{'c': 89, 'n': 11}",c,"[0.0, 0.11, 0.89]","[0, 11, 89]",0.499915958164528,"{'uid': '5217397101.jpg#3r1c', 'premise': 'A nun is taking a picture outside.', 'hypothesis': 'A man is taking a picture outside.', 'source': 'snli_agree_3'}",c,"['contradiction', 'contradiction', 'contradiction', 'entailment', 'entailment']",A nun is taking a picture outside.,A man is taking a picture outside.
105911n,"{'n': 41, 'c': 52, 'e': 7}",c,"[0.07, 0.41, 0.52]","[7, 41, 52]",1.2865163699039104,"{'uid': '105911n', 'premise': 'and to have children and just get a day care or someone to take care of it and not really have the bonding process that takes place with babies and stuff you know', 'hypothesis': 'The day care is perfect for the children.', 'source': 'mnli_agree_3'}",n,"['neutral', 'neutral', 'contradiction', 'neutral', 'contradiction']",and to have children and just get a day care or someone to take care of it and not really have the bonding process that takes place with babies and stuff you know,The day care is perfect for the children.
3411712848.jpg#0r1e,"{'e': 79, 'n': 19, 'c': 2}",e,"[0.79, 0.19, 0.02]","[79, 19, 2]",0.8367631711605321,"{'uid': '3411712848.jpg#0r1e', 'premise': 'Four children are dressed as clowns and dancers on a stage while another two children dressed as clowns are suspended from ropes.', 'hypothesis': 'Six children are putting on a clown show.', 'source': 'snli_agree_3'}",e,"['entailment', 'contradiction', 'neutral', 'entailment', 'entailment']",Four children are dressed as clowns and dancers on a stage while another two children dressed as clowns are suspended from ropes.,Six children are putting on a clown show.
381275595.jpg#1r1n,"{'n': 28, 'c': 72}",c,"[0.0, 0.28, 0.72]","[0, 28, 72]",0.8554508105601307,"{'uid': '381275595.jpg#1r1n', 'premise': 'Big hairy dog chews on a bone while lying on a furry toy.', 'hypothesis': 'The dog is laying on a pointy object', 'source': 'snli_agree_3'}",c,"['neutral', 'neutral', 'contradiction', 'contradiction', 'contradiction']",Big hairy dog chews on a bone while lying on a furry toy.,The dog is laying on a pointy object
428973409.jpg#4r1e,"{'e': 36, 'n': 64}",n,"[0.36, 0.64, 0.0]","[36, 64, 0]",0.9426831892554923,"{'uid': '428973409.jpg#4r1e', 'premise': 'A group of young people with instruments are on stage.', 'hypothesis': 'People are playing music.', 'source': 'snli_agree_3'}",n,"['entailment', 'entailment', 'neutral', 'neutral', 'neutral']",A group of young people with instruments are on stage.,People are playing music.
131261n,"{'e': 55, 'c': 5, 'n': 40}",e,"[0.55, 0.4, 0.05]","[55, 40, 5]",1.219240704636849,"{'uid': '131261n', 'premise': 'But I\'ll take up my stand somewhere near, and when he comes out of the building I\'ll drop a handkerchief or something, and off you go!""', 'hypothesis': 'I want you to follow him, so watch for the signal that I give.', 'source': 'mnli_agree_3'}",e,"['neutral', 'entailment', 'neutral', 'entailment', 'entailment']","But I'll take up my stand somewhere near, and when he comes out of the building I'll drop a handkerchief or something, and off you go!""","I want you to follow him, so watch for the signal that I give."
132019n,"{'c': 20, 'e': 75, 'n': 5}",e,"[0.75, 0.05, 0.2]","[75, 5, 20]",0.9917601481809734,"{'uid': '132019n', 'premise': ""and uh really they're about it they've got a guy named Herb Williams that that i guess sort of was supposed to take the place of uh Tarpley but he uh he just doesn't have the offensive skills"", 'hypothesis': 'Tarpley is a better offensive player that Herb Williams.', 'source': 'mnli_agree_3'}",e,"['neutral', 'entailment', 'neutral', 'entailment', 'entailment']",and uh really they're about it they've got a guy named Herb Williams that that i guess sort of was supposed to take the place of uh Tarpley but he uh he just doesn't have the offensive skills,Tarpley is a better offensive player that Herb Williams.
54811n,"{'e': 65, 'n': 29, 'c': 6}",e,"[0.65, 0.29, 0.06]","[65, 29, 6]",1.165404872675964,"{'uid': '54811n', 'premise': 'The park on the hill of Monte makes a good playground, while the ride down in a wicker toboggan is straight out of an Old World theme park (though surely tame for older kids).', 'hypothesis': 'Older kids may find the park on the hill of Monte unremarkable.', 'source': 'mnli_agree_3'}",e,"['neutral', 'entailment', 'entailment', 'entailment', 'neutral']","The park on the hill of Monte makes a good playground, while the ride down in a wicker toboggan is straight out of an Old World theme park (though surely tame for older kids).",Older kids may find the park on the hill of Monte unremarkable.
3523115345.jpg#4r1n,"{'n': 96, 'e': 3, 'c': 1}",n,"[0.03, 0.96, 0.01]","[3, 96, 1]",0.2747433140607801,"{'uid': '3523115345.jpg#4r1n', 'premise': 'A female researcher videotaping a specimen.', 'hypothesis': 'A woman is recording her research for a live show on discovery channel.', 'source': 'snli_agree_3'}",n,"['neutral', 'neutral', 'entailment', 'neutral', 'entailment']",A female researcher videotaping a specimen.,A woman is recording her research for a live show on discovery channel.
92422e,"{'n': 58, 'e': 38, 'c': 4}",n,"[0.38, 0.58, 0.04]","[38, 58, 4]",1.1720147574921704,"{'uid': '92422e', 'premise': 'In the ancestral environment a man would be likely to have more offspring if he got his pick of the most fertile-seeming women.', 'hypothesis': 'In dominant males had access fertile females.', 'source': 'mnli_agree_3'}",n,"['entailment', 'neutral', 'contradiction', 'neutral', 'neutral']",In the ancestral environment a man would be likely to have more offspring if he got his pick of the most fertile-seeming women.,In dominant males had access fertile females.
3473742715.jpg#2r1c,"{'c': 77, 'n': 3, 'e': 20}",c,"[0.2, 0.03, 0.77]","[20, 3, 77]",0.9064960594405436,"{'uid': '3473742715.jpg#2r1c', 'premise': 'What appears to be a taller bald white man sitting next to a shorter black man in a reception area.', 'hypothesis': 'The taller bald white man is standing by the short black man.', 'source': 'snli_agree_3'}",e,"['contradiction', 'entailment', 'entailment', 'contradiction', 'entailment']",What appears to be a taller bald white man sitting next to a shorter black man in a reception area.,The taller bald white man is standing by the short black man.
69806c,"{'n': 49, 'e': 8, 'c': 43}",n,"[0.08, 0.49, 0.43]","[8, 49, 43]",1.3193545216363705,"{'uid': '69806c', 'premise': ""But of course, that's just another way of saying that liberal democracy--a value Huntington surely ranks above the alternatives morally--may never fit some peoples as naturally as it fits us."", 'hypothesis': 'Liberal democracy does not fit us well because we think communism is better.', 'source': 'mnli_agree_3'}",c,"['contradiction', 'contradiction', 'contradiction', 'neutral', 'neutral']","But of course, that's just another way of saying that liberal democracy--a value Huntington surely ranks above the alternatives morally--may never fit some peoples as naturally as it fits us.",Liberal democracy does not fit us well because we think communism is better.
3181599388.jpg#1r1n,"{'n': 81, 'c': 9, 'e': 10}",n,"[0.1, 0.81, 0.09]","[10, 81, 9]",0.8910916278196342,"{'uid': '3181599388.jpg#1r1n', 'premise': 'Two wrestlers jump in a ring while an official watches.', 'hypothesis': 'Two wrestlers were just tagged in on a tag team match.', 'source': 'snli_agree_3'}",e,"['neutral', 'neutral', 'entailment', 'entailment', 'entailment']",Two wrestlers jump in a ring while an official watches.,Two wrestlers were just tagged in on a tag team match.
985067019.jpg#1r1n,"{'c': 54, 'n': 30, 'e': 16}",c,"[0.16, 0.3, 0.54]","[16, 30, 54]",1.4241497599238961,"{'uid': '985067019.jpg#1r1n', 'premise': 'A boy in red slides down an inflatable ride.', 'hypothesis': 'A boy rolls around an inflatable ride.', 'source': 'snli_agree_3'}",n,"['neutral', 'entailment', 'neutral', 'neutral', 'contradiction']",A boy in red slides down an inflatable ride.,A boy rolls around an inflatable ride.
4929777339.jpg#4r1n,"{'n': 86, 'e': 12, 'c': 2}",n,"[0.12, 0.86, 0.02]","[12, 86, 2]",0.6670730006443817,"{'uid': '4929777339.jpg#4r1n', 'premise': 'A woman in black pants is looking at her cellphone.', 'hypothesis': 'a younger woman is looking at her phone', 'source': 'snli_agree_3'}",n,"['neutral', 'neutral', 'contradiction', 'entailment', 'neutral']",A woman in black pants is looking at her cellphone.,a younger woman is looking at her phone
3406802138.jpg#4r2n,"{'c': 73, 'n': 27}",c,"[0.0, 0.27, 0.73]","[0, 27, 73]",0.8414646362081756,"{'uid': '3406802138.jpg#4r2n', 'premise': 'Two dogs running in the dirt', 'hypothesis': 'Two dogs running in school.', 'source': 'snli_agree_3'}",c,"['neutral', 'neutral', 'contradiction', 'contradiction', 'contradiction']",Two dogs running in the dirt,Two dogs running in school.
4665413015.jpg#4r1c,"{'n': 50, 'c': 50}",n,"[0.0, 0.5, 0.5]","[0, 50, 50]",1.0,"{'uid': '4665413015.jpg#4r1c', 'premise': 'Two monks are visiting a big city.', 'hypothesis': 'The monks are running down the dirt trail.', 'source': 'snli_agree_3'}",c,"['contradiction', 'entailment', 'neutral', 'contradiction', 'contradiction']",Two monks are visiting a big city.,The monks are running down the dirt trail.
1925n,"{'e': 75, 'n': 25}",e,"[0.75, 0.25, 0.0]","[75, 25, 0]",0.8112781244591328,"{'uid': '1925n', 'premise': ""hey it's reaching all over"", 'hypothesis': 'It has covered the majority of the space.', 'source': 'mnli_agree_3'}",n,"['neutral', 'neutral', 'entailment', 'entailment', 'neutral']",hey it's reaching all over,It has covered the majority of the space.
2835793460.jpg#0r1n,"{'n': 84, 'e': 15, 'c': 1}",n,"[0.15, 0.84, 0.01]","[15, 84, 1]",0.6882759652992883,"{'uid': '2835793460.jpg#0r1n', 'premise': 'A young women, in a black shirt, is holding a bike, while a young boy is holding a skateboard.', 'hypothesis': 'A young woman and young boy are posing for a photo with their skateboard and bike.', 'source': 'snli_agree_3'}",n,"['neutral', 'neutral', 'neutral', 'entailment', 'entailment']","A young women, in a black shirt, is holding a bike, while a young boy is holding a skateboard.",A young woman and young boy are posing for a photo with their skateboard and bike.
4546261932.jpg#3r1e,"{'e': 83, 'n': 15, 'c': 2}",e,"[0.83, 0.15, 0.02]","[83, 15, 2]",0.7465398724154994,"{'uid': '4546261932.jpg#3r1e', 'premise': 'Reflections of people walking in a big city.', 'hypothesis': 'Several folks stroll through the city.', 'source': 'snli_agree_3'}",e,"['entailment', 'neutral', 'contradiction', 'entailment', 'entailment']",Reflections of people walking in a big city.,Several folks stroll through the city.
514905846.jpg#4r1e,"{'n': 56, 'e': 41, 'c': 3}",n,"[0.41, 0.56, 0.03]","[41, 56, 3]",1.1475922365074174,"{'uid': '514905846.jpg#4r1e', 'premise': 'A child, wearing a tie, jumps off steps.', 'hypothesis': 'A child is playing.', 'source': 'snli_agree_3'}",n,"['entailment', 'neutral', 'entailment', 'neutral', 'neutral']","A child, wearing a tie, jumps off steps.",A child is playing.
53415n,"{'n': 37, 'c': 63}",c,"[0.0, 0.37, 0.63]","[0, 37, 63]",0.950672092687066,"{'uid': '53415n', 'premise': 'And these are tough times for reviewers in general.', 'hypothesis': 'Specialist reviewers or reviewers with seniority are having an easier time of it.', 'source': 'mnli_agree_3'}",n,"['neutral', 'neutral', 'contradiction', 'contradiction', 'neutral']",And these are tough times for reviewers in general.,Specialist reviewers or reviewers with seniority are having an easier time of it.
26880c,"{'n': 20, 'c': 80}",c,"[0.0, 0.2, 0.8]","[0, 20, 80]",0.7219280948873623,"{'uid': '26880c', 'premise': 'One opportunist who stayed was Octavius Decatur Gass.', 'hypothesis': 'Octavius Decatur Gass refers to four people. ', 'source': 'mnli_agree_3'}",c,"['contradiction', 'neutral', 'neutral', 'contradiction', 'contradiction']",One opportunist who stayed was Octavius Decatur Gass.,Octavius Decatur Gass refers to four people. 
3190172940.jpg#2r1c,"{'n': 22, 'c': 77, 'e': 1}",c,"[0.01, 0.22, 0.77]","[1, 22, 77]",0.8373555973394452,"{'uid': '3190172940.jpg#2r1c', 'premise': 'Here are a bunch of people enjoying dinner and chatting.', 'hypothesis': 'Our group is enjoying an early brunch.', 'source': 'snli_agree_3'}",c,"['contradiction', 'neutral', 'contradiction', 'entailment', 'contradiction']",Here are a bunch of people enjoying dinner and chatting.,Our group is enjoying an early brunch.
7353914844.jpg#4r1e,"{'c': 16, 'e': 71, 'n': 13}",e,"[0.71, 0.13, 0.16]","[71, 13, 16]",1.1564785715680586,"{'uid': '7353914844.jpg#4r1e', 'premise': 'Three people are kayaking in dark waters.', 'hypothesis': 'Three people are in a boat.', 'source': 'snli_agree_3'}",e,"['entailment', 'neutral', 'neutral', 'entailment', 'entailment']",Three people are kayaking in dark waters.,Three people are in a boat.
115830n,"{'n': 61, 'c': 12, 'e': 27}",n,"[0.27, 0.61, 0.12]","[27, 61, 12]",1.3120912881906888,"{'uid': '115830n', 'premise': ""The avenue on the left leads towards the pointed Divan Tower (Divan Kulesi), at the foot of which lie the Council Chamber and the Grand Vezir's Office."", 'hypothesis': ""The avenue does not lead farther than the Grand Vezir's Ofiice.  "", 'source': 'mnli_agree_3'}",n,"['neutral', 'contradiction', 'contradiction', 'neutral', 'neutral']","The avenue on the left leads towards the pointed Divan Tower (Divan Kulesi), at the foot of which lie the Council Chamber and the Grand Vezir's Office.",The avenue does not lead farther than the Grand Vezir's Ofiice.  
17950e,"{'e': 65, 'n': 27, 'c': 8}",e,"[0.65, 0.27, 0.08]","[65, 27, 8]",1.205497485722093,"{'uid': '17950e', 'premise': 'These adaptations are not uniformly valued.', 'hypothesis': ""Adaptions aren't always valued "", 'source': 'mnli_agree_3'}",e,"['entailment', 'entailment', 'contradiction', 'entailment', 'neutral']",These adaptations are not uniformly valued.,Adaptions aren't always valued 
8219c,"{'e': 8, 'c': 30, 'n': 62}",n,"[0.08, 0.62, 0.3]","[8, 62, 30]",1.2401872986523066,"{'uid': '8219c', 'premise': ""it depends a lot of uh a lot of things were thought that uh as you know the farmers thought okay we got chemicals we're putting chemicals on the field well the ground will naturally filter out the"", 'hypothesis': 'There is not point in putting farming chemicals in the ground.', 'source': 'mnli_agree_3'}",c,"['contradiction', 'neutral', 'contradiction', 'contradiction', 'neutral']",it depends a lot of uh a lot of things were thought that uh as you know the farmers thought okay we got chemicals we're putting chemicals on the field well the ground will naturally filter out the,There is not point in putting farming chemicals in the ground.
2071705189.jpg#2r1c,"{'n': 39, 'c': 61}",c,"[0.0, 0.39, 0.61]","[0, 39, 61]",0.9647995485050873,"{'uid': '2071705189.jpg#2r1c', 'premise': 'A little girl is walking over a path of numbers.', 'hypothesis': 'The girl is walking on the grass.', 'source': 'snli_agree_3'}",c,"['contradiction', 'neutral', 'entailment', 'contradiction', 'contradiction']",A little girl is walking over a path of numbers.,The girl is walking on the grass.
142950e,"{'e': 69, 'n': 23, 'c': 8}",e,"[0.69, 0.23, 0.08]","[69, 23, 8]",1.1485550647046752,"{'uid': '142950e', 'premise': 'well the channel eight when they came here thirteen fourteen years ago Dave Fox and Tracy Rowlett came together uh from Oklahoma City and apparently channel eight was way down and now they have turned it all around and done a pretty remarkable job and then', 'hypothesis': ""Channel 8 came here fourteen years ago from OKC and it's doing great now."", 'source': 'mnli_agree_3'}",e,"['entailment', 'contradiction', 'entailment', 'neutral', 'entailment']",well the channel eight when they came here thirteen fourteen years ago Dave Fox and Tracy Rowlett came together uh from Oklahoma City and apparently channel eight was way down and now they have turned it all around and done a pretty remarkable job and then,Channel 8 came here fourteen years ago from OKC and it's doing great now.
6319053071.jpg#0r1n,"{'n': 85, 'c': 12, 'e': 3}",n,"[0.03, 0.85, 0.12]","[3, 85, 12]",0.7181295189495048,"{'uid': '6319053071.jpg#0r1n', 'premise': 'A surfer wearing a red shirt takes on a huge blue wave.', 'hypothesis': 'Surfer wipes out on large wave.', 'source': 'snli_agree_3'}",c,"['neutral', 'neutral', 'contradiction', 'contradiction', 'contradiction']",A surfer wearing a red shirt takes on a huge blue wave.,Surfer wipes out on large wave.
4878415659.jpg#3r1n,"{'e': 64, 'n': 36}",e,"[0.64, 0.36, 0.0]","[64, 36, 0]",0.9426831892554923,"{'uid': '4878415659.jpg#3r1n', 'premise': 'A costume worn by this little boy is making him feel a little insecure.', 'hypothesis': ""The boy doesn't like his costume."", 'source': 'snli_agree_3'}",n,"['neutral', 'entailment', 'entailment', 'neutral', 'neutral']",A costume worn by this little boy is making him feel a little insecure.,The boy doesn't like his costume.
136752e,"{'n': 9, 'c': 8, 'e': 83}",e,"[0.83, 0.09, 0.08]","[83, 9, 8]",0.827280211626969,"{'uid': '136752e', 'premise': 'The questions may need to be tailored to', 'hypothesis': 'There are some questions that may or may not need to be tailored to.', 'source': 'mnli_agree_3'}",e,"['entailment', 'neutral', 'entailment', 'neutral', 'entailment']",The questions may need to be tailored to,There are some questions that may or may not need to be tailored to.
98721e,"{'n': 60, 'e': 32, 'c': 8}",n,"[0.32, 0.6, 0.08]","[32, 60, 8]",1.2597218324096136,"{'uid': '98721e', 'premise': ""that's neat just supervised more or less than anything and security i guess for them"", 'hypothesis': 'They just supervise people.', 'source': 'mnli_agree_3'}",e,"['entailment', 'entailment', 'entailment', 'neutral', 'neutral']",that's neat just supervised more or less than anything and security i guess for them,They just supervise people.
2397886291.jpg#2r1n,"{'e': 64, 'n': 35, 'c': 1}",e,"[0.64, 0.35, 0.01]","[64, 35, 1]",1.0086071338439866,"{'uid': '2397886291.jpg#2r1n', 'premise': 'Two grownups are waiting for the bus to arrive on a cold day.', 'hypothesis': 'They are waiting for the bus to pick them up.', 'source': 'snli_agree_3'}",e,"['neutral', 'entailment', 'neutral', 'entailment', 'entailment']",Two grownups are waiting for the bus to arrive on a cold day.,They are waiting for the bus to pick them up.
66858n,"{'e': 75, 'c': 7, 'n': 18}",e,"[0.75, 0.18, 0.07]","[75, 18, 7]",1.0251408270991653,"{'uid': '66858n', 'premise': 'Managing better requires that agencies have, and rely upon, sound financial and program information.', 'hypothesis': 'Agencies that rely on information based on unsound financial information will have management problems.', 'source': 'mnli_agree_3'}",n,"['neutral', 'neutral', 'contradiction', 'contradiction', 'neutral']","Managing better requires that agencies have, and rely upon, sound financial and program information.",Agencies that rely on information based on unsound financial information will have management problems.
30648e,"{'n': 23, 'e': 70, 'c': 7}",e,"[0.7, 0.23, 0.07]","[70, 23, 7]",1.1164239834761032,"{'uid': '30648e', 'premise': '8. Jury Nullification.', 'hypothesis': 'Annulment by the jury.', 'source': 'mnli_agree_3'}",e,"['entailment', 'entailment', 'neutral', 'neutral', 'entailment']",8. Jury Nullification.,Annulment by the jury.
3094568845.jpg#0r1c,"{'n': 53, 'e': 38, 'c': 9}",n,"[0.38, 0.53, 0.09]","[38, 53, 9]",1.3285526436178587,"{'uid': '3094568845.jpg#0r1c', 'premise': 'A super car is spinning tires on a raceway track creating smoke near a crowd.', 'hypothesis': 'A super car is racing on a track.', 'source': 'snli_agree_3'}",n,"['contradiction', 'entailment', 'neutral', 'neutral', 'neutral']",A super car is spinning tires on a raceway track creating smoke near a crowd.,A super car is racing on a track.
88605n,"{'n': 41, 'e': 56, 'c': 3}",e,"[0.56, 0.41, 0.03]","[56, 41, 3]",1.1475922365074174,"{'uid': '88605n', 'premise': 'The remaining parts of the north, although enticing, are difficult to explore.', 'hypothesis': 'Inexperienced explorers should take care to avoid dangerous areas of the north.', 'source': 'mnli_agree_3'}",n,"['neutral', 'neutral', 'entailment', 'neutral', 'entailment']","The remaining parts of the north, although enticing, are difficult to explore.",Inexperienced explorers should take care to avoid dangerous areas of the north.
137040e,"{'e': 94, 'n': 5, 'c': 1}",e,"[0.94, 0.05, 0.01]","[94, 5, 1]",0.3664462644533775,"{'uid': '137040e', 'premise': 'We look forward to receiving comments from the readers of this paper.', 'hypothesis': 'Someone likes to get comments from readers of a paper.', 'source': 'mnli_agree_3'}",e,"['entailment', 'neutral', 'entailment', 'entailment', 'neutral']",We look forward to receiving comments from the readers of this paper.,Someone likes to get comments from readers of a paper.
53074n,"{'n': 69, 'e': 23, 'c': 8}",n,"[0.23, 0.69, 0.08]","[23, 69, 8]",1.1485550647046752,"{'uid': '53074n', 'premise': ""ooh it's kind of tough to think of some of the others although i do watch some of some of those frivolous things uh like on Thursday nights at nine o'clock when i get home from aerobics i will watch uh Knots Landing"", 'hypothesis': 'I only watch frivolous things on Thursday nights.', 'source': 'mnli_agree_3'}",n,"['neutral', 'neutral', 'contradiction', 'neutral', 'contradiction']",ooh it's kind of tough to think of some of the others although i do watch some of some of those frivolous things uh like on Thursday nights at nine o'clock when i get home from aerobics i will watch uh Knots Landing,I only watch frivolous things on Thursday nights.
